RUN	viade.Simulation2	simulation2	1588098976484	Miscelanea with 10 users at once	3.3.1
REQUEST	7		request_15	1588099045049	1588099045398	OK	 
REQUEST	7		request_12	1588099045049	1588099045400	OK	 
REQUEST	7		request_10	1588099045049	1588099045473	OK	 
REQUEST	7		request_13	1588099045049	1588099045505	OK	 
REQUEST	7		request_14	1588099045049	1588099045505	OK	 
REQUEST	7		request_16	1588099045105	1588099045579	OK	 
REQUEST	7		request_17	1588099046584	1588099046707	OK	 
REQUEST	7		request_17 Redirect 1	1588099046707	1588099046825	OK	 
REQUEST	7		bootstrap.min.css	1588099046827	1588099046868	OK	 
REQUEST	7		solid.css	1588099046827	1588099046876	OK	 
REQUEST	7		auth-buttons.js	1588099046828	1588099046991	OK	 
REQUEST	7		solid-auth-client.bundle.js	1588099046827	1588099047187	OK	 
USER	Simulation2	7	END	1588098977389	1588099047189
